Interval Duration,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
-0.6287573720772142,-0.6041824281701477,-0.2241807541827528,-0.6213834528867832,-0.6418430172601945
0.6724211824783622,0.7740508212769645,-0.45271880191149716,-0.2996661277855347,0.8745858919816542
-0.5634600732548238,-0.5180428500797032,0.004357293545991548,0.7104023249219934,-0.7143355039005943
0.9126278235264529,0.9893997665030757,-0.45271880191149716,-0.34468898870261927,0.7794904708766642
-0.08749126620523082,-0.0012053815370361267,-0.45271880191149716,0.20653152677753922,-0.8258302206758696
-0.6314740695119976,-0.6041824281701477,-0.2241807541827528,-0.7273934921533695,-0.4449233830751119
1.3610839928171494,0.7740508212769645,3.2038899617484127,0.734388411953231,1.0749382347631724
0.28045331943211316,0.4294925089151864,-0.45271880191149716,0.12069813937435296,-0.6394862322536865
-0.6285149221903151,-0.64725221721537,-0.9097948973689859,-0.6949963171342032,-0.7156505216216169
-0.5653811514563075,-0.5180428500797032,0.6899714367322246,0.6377491757733033,-0.6406987810613826
1.6005616059358578,0.9463299774578535,3.432428009477157,0.7503346215535961,0.8581140141644291
1.3904640641177581,1.549307024090965,-0.6812568496402415,-0.2898064132334849,0.8736551326856057
0.42743075641835876,0.4294925089151864,-0.9097948973689859,-0.294021011143475,0.6995220231014897
-0.6287641450901238,-0.6041824281701477,-0.2241807541827528,-0.6240837833414653,-0.6394520759492444
0.19528292184575619,0.1710737746438529,-0.6812568496402415,-0.1925967803439346,0.6516348842736008
-0.6315566043684276,-0.5611126391249255,-0.2241807541827528,-1.172327823928156,-0.6435593715584124
-0.5653591541488929,-0.5180428500797032,0.004357293545991548,0.639462629381178,-0.6438368915320049
-0.38886600578934305,-0.5611126391249255,0.2328953412747359,1.7618109582031287,0.8600438453654103
-0.04997596726577269,-0.08734495962748064,-0.9097948973689859,-0.29486076185486376,0.7040391943639636
-0.6314300748971684,-0.6041824281701477,-0.2241807541827528,-0.7192178059821104,-0.45810344705172507
-0.5606065369839983,-0.47497306103448095,0.46143338900348024,0.6402842722605153,-0.7148606570813922
-0.6940953689152296,-0.6903220062605923,-0.2241807541827528,-1.860486555818888,0.6537781923773456
0.31238130228826966,0.2572133527342974,-0.6812568496402415,-0.37501281695188726,0.8579090763377762
-0.5604996072934599,-0.5180428500797032,-0.2241807541827528,0.5356843804149409,-0.7248471065926648
-0.5673248263468791,-0.5180428500797032,0.6899714367322246,0.6396459711806997,-0.6448871978936008
-0.5670719472188626,-0.5180428500797032,0.2328953412747359,0.5906484411283074,-0.7420533449553959
3.5548082705869084,3.832005843487745,-0.9097948973689859,-0.3098133041714023,0.8931541129840158
-0.5116431679585222,-0.5180428500797032,0.46143338900348024,1.5444762309628368,-0.6470603927637324
-0.6313214669379443,-0.6041824281701477,0.2328953412747359,-0.6162181937940886,-0.6466163608059844
5.358410720926389,5.8132161395679685,-0.45271880191149716,-0.3104583956882372,0.5151591003369509
-0.5113765629901843,-0.47497306103448095,0.9185094844609689,0.6372783721399639,-0.6470860099920639
-0.09088502517831126,-0.0012053815370361267,-0.2241807541827528,0.10037662485454076,-0.6349562523770469
0.3132942804532255,0.3864227198699642,-0.9097948973689859,-0.26680041261203535,0.8534474090700208
-0.6834229586527867,-0.6903220062605923,-0.9097948973689859,-2.585621480758813,-0.7140238276225598
